order_id,customer_id,product_id,supplier_id,warehouse_id,quantity,order_date
9572,492,345,81,9,3,2025-03-24
9573,3674,492,87,4,5,2025-07-22
9574,2875,301,45,5,7,2025-09-29
9575,4383,80,99,11,9,2025-12-22
9576,4387,346,50,11,6,2025-02-17
9577,710,380,13,11,10,2025-10-17
9578,756,269,3,16,8,2025-04-03
9579,1268,103,67,5,4,2025-11-18
9580,601,406,5,16,3,2025-08-02
9581,4336,265,13,5,4,2025-03-23
9582,2186,268,88,19,5,2025-06-20
9583,2493,178,85,3,2,2025-10-12
9584,4200,223,39,8,6,2025-01-22
9585,4179,97,32,8,4,2025-02-22
9586,4991,467,30,3,10,2025-04-29
9587,2778,39,62,10,3,2025-04-17
9588,775,287,87,20,6,2025-01-10
9589,3086,98,68,5,7,2025-03-30
9590,397,447,43,20,4,2025-08-23
9591,2875,424,21,4,4,2025-06-29
9592,3151,348,13,12,7,2025-12-09
9593,3220,409,60,16,10,2025-03-17
9594,4870,169,29,8,10,2025-09-08
9595,4654,106,66,10,6,2025-11-16
9596,4588,500,62,8,3,2025-06-21
9597,2814,354,10,11,5,2025-11-18
9598,1969,171,100,3,2,2025-12-09
9599,2942,225,96,15,8,2025-09-10
9600,156,212,41,11,1,2025-04-02
9601,2512,431,58,17,1,2025-03-18
9602,3174,244,71,20,1,2025-12-29
9603,2580,315,43,15,7,2025-06-27
9604,1761,366,78,10,1,2025-01-10
9605,2261,168,25,7,3,2025-04-15
9606,3354,230,56,16,6,2025-10-30
9607,4225,332,75,12,4,2025-07-03
9608,3087,201,90,15,9,2025-02-19
9609,1164,278,85,11,8,2025-10-03
9610,860,342,95,19,3,2025-06-22
9611,3419,275,46,9,7,2025-03-10
9612,3993,235,92,7,4,2025-11-24
9613,943,27,7,17,3,2025-07-19
9614,4669,51,66,9,8,2025-01-06
9615,4976,297,5,14,7,2025-12-28
9616,665,277,25,6,10,2025-07-01
9617,2460,126,40,16,7,2025-09-20
9618,1902,264,10,18,7,2025-05-02
9619,4080,157,77,14,6,2025-04-28
9620,4832,494,73,12,2,2025-02-06
9621,3284,142,93,12,8,2025-03-24
9622,3302,343,27,8,10,2025-03-23
9623,1681,333,40,2,4,2025-12-09
9624,3373,485,10,1,2,2025-03-16
9625,460,402,74,9,8,2025-10-22
9626,2135,239,67,3,6,2025-06-13
9627,1594,206,75,16,1,2025-01-11
9628,1029,231,97,2,5,2025-03-15
9629,4883,136,3,6,6,2025-06-26
9630,3413,257,16,6,3,2025-08-30
9631,2218,262,26,17,10,2025-06-08
9632,2685,177,5,1,8,2025-11-03
9633,1764,381,48,12,8,2025-03-17
9634,3868,394,67,13,3,2025-01-13
9635,4782,107,58,5,10,2025-04-20
9636,1966,323,52,17,4,2025-06-27
9637,3394,486,2,15,6,2025-04-10
9638,310,426,24,5,4,2025-10-25
9639,1788,84,25,8,10,2025-10-23
9640,2091,373,57,10,3,2025-03-03
9641,1952,246,64,19,9,2025-04-07
9642,3145,19,24,20,2,2025-07-14
9643,2616,77,39,1,5,2025-12-27
9644,765,260,85,6,2,2025-02-25
9645,4777,123,52,3,3,2025-07-12
9646,2341,481,56,1,3,2025-09-23
9647,406,108,36,8,1,2025-04-09
9648,4655,162,4,4,10,2025-12-18
9649,4308,247,36,8,7,2025-04-08
9650,3080,262,86,20,4,2025-10-20
9651,3615,90,54,20,10,2025-04-18
9652,4471,295,98,12,5,2025-07-09
9653,3803,222,20,10,7,2025-05-31
9654,4159,297,70,13,7,2025-11-28
9655,2217,280,55,8,6,2025-09-11
9656,3889,307,71,4,1,2025-04-28
9657,4845,471,40,16,9,2025-08-05
9658,4766,103,44,19,7,2025-02-15
9659,114,77,72,16,4,2025-12-05
9660,711,392,57,20,5,2025-02-22
9661,511,461,10,10,8,2025-09-20
9662,192,203,2,11,5,2025-06-12
9663,4316,98,65,5,2,2025-11-09
9664,40,160,4,13,1,2025-06-16
9665,4808,211,40,7,8,2025-02-07
9666,1862,70,85,6,8,2025-04-22
9667,2246,31,41,4,5,2025-12-31
9668,722,393,67,15,5,2025-05-04
9669,579,350,61,6,5,2025-08-19
9670,4652,127,47,15,9,2025-10-22
9671,3597,36,77,5,4,2025-09-19
9672,4149,465,84,19,9,2025-11-24
9673,3146,458,34,13,6,2025-03-21
9674,1741,263,89,6,10,2025-10-11
9675,1868,476,69,4,8,2025-04-28
9676,196,66,15,20,4,2025-09-27
9677,1692,60,72,16,3,2025-08-12
9678,1125,500,40,10,4,2025-01-05
9679,2345,216,18,8,5,2025-08-27
9680,2126,259,63,14,2,2025-02-17
9681,2412,370,50,1,8,2025-05-24
9682,2788,218,40,6,4,2025-04-24
9683,612,58,57,18,9,2025-03-09
9684,1735,300,17,7,2,2025-05-31
9685,3687,435,3,12,9,2025-07-21
9686,1935,193,71,2,1,2025-08-18
9687,1362,61,28,18,8,2025-09-08
9688,1592,232,62,11,6,2025-01-25
9689,3146,481,75,5,5,2025-02-01
9690,1527,77,39,17,5,2025-04-22
9691,2016,42,17,10,10,2025-08-20
9692,1713,73,76,19,3,2025-12-29
9693,2250,114,24,5,9,2025-01-13
9694,4889,372,89,15,3,2025-11-19
9695,702,259,2,10,6,2025-01-24
9696,4292,86,94,13,7,2025-05-21
9697,1993,200,85,7,4,2025-03-16
9698,1902,109,92,11,8,2025-07-03
9699,362,39,84,18,10,2025-06-02
9700,1334,492,69,9,7,2025-05-24
9701,2800,110,48,11,5,2025-12-29
9702,255,351,21,9,1,2025-08-25
9703,3639,295,62,2,5,2025-08-25
9704,2505,167,57,2,6,2025-09-06
9705,4150,408,50,10,9,2025-11-30
9706,3495,359,71,12,4,2025-05-10
9707,79,299,26,12,9,2025-03-26
9708,2041,373,66,18,5,2025-11-29
9709,2718,51,93,4,10,2025-08-19
9710,4446,227,82,6,2,2025-11-05
9711,4490,250,87,1,7,2025-08-28
9712,3133,28,61,15,6,2025-11-25
9713,3072,243,82,14,9,2025-02-15
9714,4587,267,43,6,7,2025-02-02
9715,1173,161,23,18,8,2025-10-11
9716,2235,488,52,14,3,2025-11-23
9717,679,483,8,15,7,2025-11-14
9718,3960,460,58,6,7,2025-02-03
9719,2159,262,61,7,6,2025-05-28
9720,4273,140,17,14,9,2025-05-16
9721,264,40,35,9,6,2025-10-14
9722,4461,381,81,3,9,2025-10-03
9723,586,399,80,19,9,2025-08-17
9724,797,215,74,6,5,2025-10-26
9725,960,63,78,19,2,2025-04-26
9726,827,15,17,14,4,2025-04-28
9727,4248,184,60,17,1,2025-02-07
9728,3748,336,31,5,3,2025-12-13
9729,2894,440,43,14,9,2025-10-18
9730,2305,354,24,17,10,2025-08-18
9731,4120,114,63,4,5,2025-10-12
9732,4675,388,44,4,1,2025-05-23
9733,4681,455,94,16,10,2025-02-10
9734,2192,43,82,11,9,2025-05-09
9735,185,421,22,8,10,2025-06-28
9736,1123,53,100,14,1,2025-05-13
9737,4483,429,34,2,5,2025-06-12
9738,2550,62,19,5,6,2025-01-02
9739,4535,31,16,8,5,2025-01-22
9740,46,290,2,4,9,2025-05-11
9741,4519,38,17,19,7,2025-04-16
9742,1920,28,100,4,10,2025-07-23
9743,2166,82,65,17,8,2025-06-10
9744,2753,195,65,15,4,2025-05-05
9745,1806,291,38,19,7,2025-04-12
9746,2792,339,22,4,3,2025-11-18
9747,4555,431,10,20,6,2025-08-28
9748,4477,226,19,8,4,2025-11-01
9749,4350,273,58,8,6,2025-09-29
9750,1745,328,9,17,5,2025-10-14
9751,2274,197,74,5,4,2025-11-22
9752,2095,227,65,15,7,2025-01-28
9753,580,486,21,11,8,2025-05-07
9754,4056,456,76,3,9,2025-10-03
9755,947,111,72,2,5,2025-07-21
9756,4894,464,9,1,3,2025-03-19
9757,716,288,84,9,4,2025-03-19
9758,1180,191,93,15,6,2025-01-29
9759,1255,208,40,4,2,2025-05-30
9760,3219,197,18,13,10,2025-07-16
9761,3964,168,74,16,1,2025-10-02
9762,2275,10,19,7,3,2025-08-26
9763,4356,385,24,6,1,2025-05-06
9764,2253,111,83,5,1,2025-05-07
9765,3327,389,47,14,9,2025-07-07
9766,1687,63,83,12,5,2025-09-02
9767,3737,464,32,3,3,2025-07-09
9768,3112,206,46,4,8,2025-01-01
9769,1658,38,82,17,1,2025-01-05
9770,1914,185,38,10,4,2025-03-30
9771,3795,464,49,10,6,2025-09-24
9772,1829,203,99,6,5,2025-12-08
9773,2996,428,7,19,7,2025-09-07
9774,3867,454,74,17,4,2025-12-12
9775,3999,335,17,7,9,2025-11-29
9776,2057,436,19,12,10,2025-01-31
9777,3356,211,9,8,10,2025-12-01
9778,4181,73,35,7,8,2025-04-06
9779,4024,39,20,6,5,2025-12-29
9780,4021,429,93,14,10,2025-03-17
9781,2128,150,27,19,2,2025-02-06
9782,4314,428,60,10,8,2025-01-15
9783,3767,235,46,9,10,2025-07-31
9784,3458,3,71,10,6,2025-02-15
9785,3611,125,20,5,1,2025-12-29
9786,3405,126,1,6,9,2025-03-07
9787,1340,328,74,16,4,2025-11-15
9788,4651,494,55,2,5,2025-04-18
9789,4988,492,44,20,4,2025-08-30
9790,1490,286,72,7,4,2025-02-08
9791,2835,447,79,17,6,2025-10-06
9792,3493,124,15,8,5,2025-09-26
9793,4119,12,68,15,1,2025-05-04
9794,1235,354,5,3,9,2025-04-15
9795,2154,339,47,16,3,2025-01-06
9796,2348,430,11,7,6,2025-08-12
9797,757,365,87,15,4,2025-07-28
9798,3735,363,13,17,8,2025-08-14
9799,1268,125,97,9,8,2025-02-15
9800,2318,43,19,18,6,2025-05-17
9801,2354,69,31,15,10,2025-12-02
9802,1260,87,41,17,6,2025-11-06
9803,1138,392,31,20,10,2025-09-18
9804,4326,68,15,11,4,2025-03-03
9805,2368,459,12,15,5,2025-05-31
9806,2546,136,1,17,2,2025-07-22
9807,1093,80,26,20,2,2025-06-14
9808,819,248,86,11,10,2025-05-05
9809,4537,259,41,19,10,2025-07-18
9810,64,290,25,6,7,2025-04-05
9811,3280,113,19,3,6,2025-01-24
9812,1651,45,56,13,2,2025-08-14
9813,4695,260,83,18,2,2025-06-16
9814,350,98,87,19,4,2025-02-23
9815,3270,297,87,2,6,2025-10-31
9816,792,109,41,11,7,2025-07-12
9817,4235,154,51,9,10,2025-07-31
9818,4938,415,55,6,5,2025-10-11
9819,3428,302,96,4,4,2025-09-21
9820,3204,55,25,10,7,2025-11-22
9821,1738,350,51,7,4,2025-12-20
9822,27,123,30,2,2,2025-04-12
9823,4771,499,5,9,6,2025-02-12
9824,4597,452,89,12,6,2025-11-02
9825,4110,281,92,20,10,2025-01-02
9826,1775,434,92,7,7,2025-05-14
9827,319,150,41,1,3,2025-11-05
9828,1219,486,59,17,3,2025-02-17
9829,772,146,50,12,10,2025-08-12
9830,446,284,9,12,2,2025-01-12
9831,4607,236,87,20,8,2025-09-26
9832,110,405,34,11,5,2025-04-17
9833,4928,283,11,18,1,2025-11-15
9834,971,53,73,10,6,2025-05-14
9835,2452,157,82,8,9,2025-05-21
9836,1455,13,50,11,9,2025-03-11
9837,3288,333,45,3,8,2025-06-02
9838,880,161,22,9,3,2025-08-02
9839,3302,150,15,15,9,2025-11-30
9840,3903,80,69,20,10,2025-11-14
9841,4228,377,70,6,1,2025-07-06
9842,1094,149,40,17,2,2025-07-13
9843,3972,106,55,15,5,2025-04-10
9844,4739,4,38,13,10,2025-04-21
9845,2358,182,99,14,1,2025-07-04
9846,2144,417,40,4,1,2025-02-24
9847,4244,326,72,1,4,2025-04-11
9848,3943,253,93,6,8,2025-08-29
9849,282,233,48,16,3,2025-06-18
9850,2799,144,77,14,3,2025-10-17
9851,4974,274,93,6,4,2025-01-01
9852,3335,143,76,18,4,2025-04-22
9853,526,242,90,14,6,2025-12-31
9854,1571,10,24,4,4,2025-04-10
9855,1970,393,63,1,4,2025-10-26
9856,2872,250,27,12,3,2025-04-10
9857,2315,457,52,12,3,2025-09-30
9858,3478,227,9,5,3,2025-01-27
9859,1330,362,97,6,5,2025-12-19
9860,4642,51,69,15,7,2025-03-14
9861,347,416,53,7,1,2025-04-16
9862,2969,57,48,12,6,2025-08-31
9863,1135,235,84,3,7,2025-03-29
9864,1466,302,99,3,6,2025-01-13
9865,2619,277,48,18,3,2025-11-02
9866,2953,98,43,18,9,2025-07-02
9867,3991,422,93,20,5,2025-07-02
9868,1271,223,91,5,9,2025-11-23
9869,2987,218,46,7,10,2025-10-10
9870,2026,387,23,15,9,2025-01-04
9871,2122,437,58,14,1,2025-01-30
9872,1141,58,26,19,5,2025-11-03
9873,2760,41,99,3,1,2025-03-30
9874,3205,332,71,10,3,2025-08-16
9875,4978,75,33,14,6,2025-08-10
9876,3818,291,60,14,1,2025-10-10
9877,3976,492,37,12,7,2025-12-06
9878,3392,90,36,6,3,2025-10-22
9879,4915,228,2,17,6,2025-03-24
9880,627,200,92,9,6,2025-07-24
9881,2408,153,34,5,6,2025-04-14
9882,4916,421,29,19,10,2025-06-19
9883,2410,361,84,18,1,2025-04-17
9884,2741,29,87,15,5,2025-01-08
9885,1054,450,69,2,4,2025-09-30
9886,1011,237,44,16,6,2025-09-21
9887,4592,286,84,20,7,2025-09-24
9888,4068,277,61,15,1,2025-05-05
9889,4897,31,12,1,6,2025-09-23
9890,604,262,58,20,7,2025-01-09
9891,2327,373,74,13,10,2025-06-04
9892,4705,358,83,1,7,2025-08-16
9893,2970,179,89,18,5,2025-03-04
9894,2123,212,21,13,9,2025-12-30
9895,4142,339,78,2,8,2025-05-13
9896,3190,500,68,1,9,2025-08-05
9897,2838,142,69,19,5,2025-12-13
9898,1804,458,48,5,1,2025-02-20
9899,1333,194,1,14,9,2025-02-05
9900,2143,246,90,2,3,2025-05-15
9901,3843,149,98,11,9,2025-12-29
9902,2692,396,47,13,3,2025-07-24
9903,940,357,86,7,2,2025-11-28
9904,2854,100,73,10,6,2025-02-10
9905,3875,141,8,20,6,2025-08-14
9906,3059,187,79,2,9,2025-06-17
9907,324,123,39,13,3,2025-10-30
9908,2415,421,94,15,3,2025-09-07
9909,2565,308,80,18,4,2025-10-15
9910,1054,403,79,6,1,2025-04-30
9911,4330,195,84,4,3,2025-02-28
9912,4600,393,48,17,3,2025-03-12
9913,1570,94,20,11,1,2025-10-12
9914,677,229,30,20,8,2025-10-27
9915,4976,383,87,3,6,2025-03-09
9916,1074,153,12,12,2,2025-03-17
9917,4780,463,84,11,7,2025-03-15
9918,4788,455,70,11,6,2025-11-26
9919,1955,48,79,6,5,2025-02-12
9920,2494,491,11,10,1,2025-11-17
9921,1147,233,26,19,4,2025-12-11
9922,169,234,95,2,10,2025-06-19
9923,945,13,43,17,5,2025-07-13
9924,4790,230,72,10,1,2025-11-24
9925,3770,417,67,15,3,2025-05-08
9926,2777,246,29,5,3,2025-01-07
9927,3660,99,54,2,5,2025-05-10
9928,4320,226,71,2,1,2025-09-13
9929,3468,187,37,4,3,2025-10-27
9930,2715,196,62,18,1,2025-02-23
9931,4164,284,56,17,4,2025-09-29
9932,2738,353,90,7,8,2025-10-17
9933,2226,212,38,16,10,2025-08-26
9934,162,191,75,14,1,2025-07-14
9935,2486,80,46,5,2,2025-04-05
9936,712,144,81,9,1,2025-03-23
9937,1593,5,57,19,5,2025-06-27
9938,457,289,45,11,7,2025-07-24
9939,2666,211,4,15,1,2025-10-24
9940,2587,209,5,20,4,2025-04-09
9941,2077,307,83,4,5,2025-10-22
9942,3358,203,1,8,9,2025-04-28
9943,662,493,2,19,7,2025-04-17
9944,3531,161,22,3,6,2025-08-29
9945,352,280,63,3,2,2025-05-24
9946,3024,82,92,13,4,2025-11-25
9947,2302,217,28,16,7,2025-01-04
9948,2088,304,99,6,4,2025-04-14
9949,641,425,31,6,6,2025-08-15
9950,3427,145,43,17,1,2025-08-29
9951,1184,278,60,17,2,2025-03-04
9952,119,355,23,7,2,2025-05-11
9953,2936,289,32,9,1,2025-03-16
9954,3965,81,83,18,3,2025-08-18
9955,2579,306,12,14,8,2025-03-01
9956,2360,293,87,10,9,2025-01-25
9957,2732,359,22,14,2,2025-02-06
9958,1636,151,94,20,9,2025-12-19
9959,3047,158,17,7,9,2025-02-24
9960,2284,428,75,9,4,2025-12-01
9961,667,447,3,18,8,2025-05-25
9962,1953,335,26,3,8,2025-02-17
9963,3012,219,26,3,3,2025-10-01
9964,2291,119,51,3,3,2025-09-01
9965,4192,121,88,6,8,2025-01-14
9966,3967,194,38,17,2,2025-05-05
9967,2373,310,37,7,4,2025-08-08
9968,2368,467,4,5,5,2025-12-29
9969,3560,325,2,16,4,2025-03-23
9970,158,257,76,4,1,2025-01-21
9971,1654,265,31,19,4,2025-07-14
9972,4898,219,1,18,6,2025-11-28
9973,1414,49,97,15,6,2025-01-23
9974,1169,87,93,17,5,2025-11-01
9975,1074,55,12,4,8,2025-06-19
9976,4209,167,72,7,3,2025-06-05
9977,3411,153,38,12,5,2025-05-11
9978,1263,320,38,13,8,2025-01-11
9979,1133,88,4,2,8,2025-05-22
9980,1884,57,99,18,10,2025-03-07
9981,3841,186,68,10,4,2025-09-30
9982,320,309,23,5,6,2025-01-22
9983,170,276,68,9,10,2025-11-27
9984,2810,289,12,6,8,2025-02-09
9985,3445,133,37,3,4,2025-11-15
9986,847,251,86,5,1,2025-04-14
9987,2044,275,87,3,6,2025-11-05
9988,2348,321,77,17,3,2025-04-03
9989,292,2,52,12,9,2025-06-24
9990,1703,378,79,16,3,2025-04-30
9991,4319,3,69,5,9,2025-06-14
9992,1573,301,9,6,5,2025-04-13
9993,1581,402,83,19,1,2025-07-01
9994,3588,206,40,4,1,2025-03-12
9995,2418,119,90,12,9,2025-07-24
9996,449,221,95,14,9,2025-04-22
9997,2609,312,74,19,3,2025-08-12
9998,254,169,47,15,1,2025-02-24
9999,4742,257,85,16,7,2025-10-20
10000,2740,467,39,17,7,2025-05-15
10001,4989,225,28,9,8,2025-09-17
10002,2115,204,51,6,3,2025-07-02
10003,401,455,55,3,5,2025-02-03
10004,1985,233,7,18,3,2025-02-23
10005,2958,409,67,16,6,2025-06-22
10006,966,477,76,20,5,2025-11-28
10007,2100,39,66,18,6,2025-06-19
10008,2994,353,65,13,6,2025-05-01
10009,2562,491,60,15,10,2025-01-12
10010,1054,466,18,14,10,2025-12-01
10011,4840,316,84,2,5,2025-07-12
10012,1940,102,60,8,3,2025-02-26
10013,730,55,75,5,4,2025-08-15
10014,1124,423,25,8,10,2025-02-28
10015,2685,34,82,10,2,2025-11-27
10016,708,446,4,6,5,2025-02-03
10017,625,366,52,13,3,2025-01-15
10018,2258,148,6,13,7,2025-04-23
10019,2418,472,18,17,7,2025-08-29
10020,4028,81,15,10,1,2025-12-14
10021,4008,128,73,8,6,2025-07-26
10022,1067,295,47,16,6,2025-11-02
10023,109,26,25,10,2,2025-06-26
10024,2360,438,93,3,3,2025-08-16
10025,4575,342,40,18,7,2025-09-12
10026,871,257,10,14,2,2025-02-13
10027,3311,324,31,13,8,2025-05-31
10028,166,454,35,10,4,2025-06-17
10029,1944,118,99,13,2,2025-12-03
10030,2263,8,50,8,9,2025-11-07
10031,849,426,55,9,1,2025-08-12
10032,2326,315,84,2,5,2025-09-01
10033,485,445,23,15,1,2025-12-12
10034,3714,479,15,4,5,2025-07-27
10035,531,356,25,3,3,2025-01-26
10036,3589,473,70,1,9,2025-06-24
10037,1608,258,20,6,7,2025-02-22
10038,1122,197,38,17,6,2025-04-23
10039,2274,120,11,8,1,2025-05-09
10040,4059,62,54,17,9,2025-07-31
10041,4659,458,10,12,4,2025-11-18
10042,4360,214,74,13,1,2025-09-23
10043,1768,339,92,7,10,2025-11-15
10044,1840,242,59,1,3,2025-06-05
10045,2155,28,36,2,10,2025-09-05
10046,2324,406,64,8,1,2025-11-26
10047,211,276,79,17,5,2025-04-07
10048,278,131,32,7,4,2025-09-13
10049,2203,151,47,2,4,2025-01-31
10050,2217,160,100,16,2,2025-03-16
10051,1096,485,79,12,6,2025-12-04
10052,3318,461,7,6,1,2025-04-19
10053,2665,348,51,2,5,2025-06-09
10054,1111,379,80,16,4,2025-04-22
10055,1865,343,37,11,1,2025-05-27
10056,1305,35,77,10,9,2025-01-02
10057,1509,310,98,9,9,2025-05-24
10058,1615,108,48,8,6,2025-05-05
10059,2651,321,51,8,2,2025-04-20
10060,551,18,5,12,1,2025-04-26
10061,4649,497,31,4,9,2025-09-10
10062,3734,251,53,2,2,2025-11-15
10063,2707,190,40,12,7,2025-03-23
10064,1021,339,41,18,5,2025-11-06
10065,2595,378,81,3,10,2025-08-19
10066,1461,280,85,4,8,2025-06-08
10067,3618,345,14,3,2,2025-08-12
10068,1928,431,62,18,1,2025-05-01
10069,2388,489,100,8,5,2025-03-10
10070,157,216,37,14,6,2025-03-11
10071,2486,107,15,16,1,2025-09-08
10072,3109,192,21,10,9,2025-05-21
10073,1079,16,91,19,4,2025-06-05
10074,1002,106,45,5,6,2025-06-16
10075,481,246,84,12,6,2025-02-20
10076,4361,154,70,5,5,2025-07-13
10077,1152,277,96,20,1,2025-08-07
10078,3224,222,10,13,10,2025-12-04
10079,3140,27,92,11,6,2025-10-30
10080,1672,205,94,7,8,2025-12-14
10081,1799,157,82,20,5,2025-08-31
10082,1632,125,47,17,5,2025-10-09
10083,3273,397,32,19,6,2025-07-04
10084,4001,240,20,3,1,2025-01-04
10085,2256,253,47,17,2,2025-05-15
10086,3174,479,82,17,8,2025-04-09
10087,3413,83,39,4,8,2025-03-11
10088,3465,408,63,20,10,2025-03-31
10089,2044,61,99,17,8,2025-01-17
10090,3751,366,72,10,6,2025-03-01
10091,3972,91,6,2,7,2025-05-18
10092,3369,421,42,11,2,2025-04-05
10093,2622,92,75,9,10,2025-07-16
10094,854,178,3,2,1,2025-12-16
10095,1936,419,1,2,5,2025-03-30
10096,724,181,64,3,8,2025-07-01
10097,105,108,18,12,7,2025-03-04
10098,118,147,1,9,1,2025-07-14
10099,4094,461,63,12,9,2025-05-30
10100,2731,408,92,4,7,2025-04-18
10101,209,192,20,16,7,2025-05-13
10102,4940,225,74,16,8,2025-12-13
10103,1977,78,61,12,4,2025-09-07
10104,619,113,44,17,2,2025-01-28
10105,726,461,2,3,3,2025-07-31
10106,2345,495,83,14,3,2025-01-22
10107,3672,59,53,13,4,2025-11-27
10108,3154,89,58,7,7,2025-04-10
10109,4800,164,79,18,4,2025-08-09
10110,4468,237,18,12,3,2025-01-23
10111,2861,405,27,17,8,2025-08-04
10112,3888,319,30,6,10,2025-05-26
10113,1042,429,49,13,4,2025-01-27
10114,1979,194,25,15,2,2025-08-28
10115,3920,67,73,4,8,2025-08-28
10116,216,130,38,19,5,2025-05-03
10117,3887,484,21,5,1,2025-03-12
10118,1280,359,100,18,2,2025-10-15
10119,4194,333,75,16,10,2025-01-15
10120,2813,242,43,10,5,2025-05-02
10121,1751,68,84,9,2,2025-11-07
10122,3439,243,18,11,7,2025-08-15
10123,2990,42,12,1,5,2025-04-15
10124,4381,385,83,11,2,2025-10-06
10125,863,29,62,2,6,2025-05-04
10126,3871,179,25,6,6,2025-01-04
10127,1814,219,4,7,5,2025-05-27
10128,896,271,9,11,4,2025-02-23
10129,1190,102,44,6,8,2025-09-30
10130,590,183,12,18,7,2025-12-13
10131,4890,317,11,12,6,2025-06-17
10132,1875,469,36,16,1,2025-05-10
10133,1366,410,62,4,1,2025-12-29
10134,4347,238,4,2,9,2025-07-09
10135,907,413,84,13,4,2025-05-02
10136,3118,324,59,11,7,2025-06-20
10137,2473,170,38,16,7,2025-03-29
10138,4924,305,74,14,9,2025-12-08
10139,3878,175,24,4,9,2025-10-25
10140,2545,150,24,4,5,2025-06-12
10141,1048,320,16,5,9,2025-03-22
10142,3165,82,22,17,8,2025-11-09
10143,1018,20,33,17,4,2025-08-16
10144,2028,401,16,9,7,2025-03-07
10145,3283,399,12,9,6,2025-12-21
10146,1265,449,94,9,3,2025-10-22
10147,976,157,41,17,4,2025-02-12
10148,1926,231,72,10,5,2025-03-15
10149,4203,181,94,2,9,2025-02-04
10150,2510,29,51,19,4,2025-08-17
10151,4918,173,56,14,3,2025-02-21
10152,4009,305,85,15,5,2025-02-27
10153,3479,52,16,12,2,2025-11-16
10154,138,411,69,7,7,2025-06-16
10155,3299,271,21,19,10,2025-03-07
10156,1227,431,59,15,3,2025-04-04
10157,1644,112,86,6,5,2025-05-23
10158,3534,144,44,5,6,2025-03-11
10159,4998,170,13,15,10,2025-03-13
10160,1310,191,21,1,1,2025-08-24
10161,4544,445,83,7,3,2025-02-10
10162,3631,226,49,15,7,2025-08-10
10163,2473,371,64,1,10,2025-11-07
10164,596,55,98,18,8,2025-11-20
10165,2106,236,66,17,1,2025-11-02
10166,2904,358,76,16,5,2025-12-20
10167,3880,352,27,11,7,2025-09-27
10168,4134,429,7,2,10,2025-02-13
10169,934,337,71,19,4,2025-02-19
10170,2807,325,92,5,1,2025-03-15
10171,151,20,68,1,5,2025-04-30
10172,3621,442,37,20,2,2025-06-25
10173,723,30,97,12,8,2025-09-29
10174,3312,425,98,16,3,2025-12-28
10175,2601,375,89,20,3,2025-01-14
10176,1374,80,37,7,2,2025-03-29
10177,1426,84,46,17,7,2025-08-04
10178,1996,23,76,12,7,2025-06-27
10179,1312,231,87,16,4,2025-10-15
10180,3958,26,21,3,3,2025-08-25
10181,652,494,92,1,4,2025-01-28
10182,4390,341,29,9,4,2025-07-03
10183,2769,195,28,5,10,2025-03-14
10184,805,184,60,15,10,2025-11-25
10185,2349,67,58,17,6,2025-07-28
10186,1638,360,99,16,9,2025-02-26
10187,1580,106,29,18,6,2025-05-19
10188,1637,424,50,14,6,2025-04-09
10189,1989,18,46,14,3,2025-08-22
10190,2219,25,58,19,6,2025-07-28
10191,199,141,18,11,3,2025-12-02
10192,4813,143,92,11,2,2025-07-14
10193,2391,416,26,12,3,2025-12-23
10194,319,13,88,16,9,2025-12-12
10195,588,487,77,19,9,2025-09-07
10196,4947,212,70,2,1,2025-09-14
10197,4314,157,11,18,9,2025-03-31
10198,2017,473,85,12,9,2025-03-03
10199,3499,184,86,20,5,2025-12-29
10200,1634,445,51,12,4,2025-12-02
10201,3189,446,21,15,5,2025-04-12
10202,4871,367,91,4,10,2025-01-13
10203,2223,266,33,10,4,2025-04-23
10204,676,182,68,15,8,2025-09-03
10205,3261,51,52,13,9,2025-09-21
10206,4642,345,98,2,4,2025-05-15
10207,1217,282,24,11,2,2025-07-10
10208,291,458,71,5,1,2025-06-22
10209,1357,171,43,6,10,2025-03-02
10210,1571,208,12,6,1,2025-05-16
10211,700,349,70,12,2,2025-11-22
10212,3760,128,79,12,6,2025-07-11
10213,2890,495,11,4,6,2025-03-18
10214,4652,319,22,12,9,2025-01-25
10215,4080,95,89,6,2,2025-04-21
10216,3737,416,70,20,3,2025-10-09
10217,4263,393,50,6,2,2025-11-06
10218,2153,381,11,12,5,2025-11-28
10219,562,137,83,20,9,2025-01-30
10220,4882,485,76,14,10,2025-12-02
10221,3750,118,13,16,7,2025-03-30
10222,4396,439,29,8,10,2025-03-17
10223,894,250,12,16,4,2025-10-28
10224,2207,309,14,16,1,2025-09-23
10225,532,481,12,3,1,2025-05-18
10226,2289,401,65,3,6,2025-11-10
10227,2605,286,70,1,9,2026-01-01
10228,4724,98,30,19,6,2025-10-12
10229,3135,447,9,19,2,2025-02-24
10230,4574,33,57,20,9,2025-06-03
10231,539,335,92,8,10,2025-05-31
10232,2660,205,38,10,7,2025-07-27
10233,1903,5,76,2,7,2025-10-22
10234,1431,470,87,10,8,2025-03-26
10235,2216,151,2,3,4,2025-10-28
10236,2864,56,74,13,7,2025-02-13
10237,2875,331,91,5,5,2025-07-17
10238,1073,409,13,11,2,2025-08-09
10239,4967,422,7,13,5,2025-01-26
10240,4587,168,77,1,1,2025-05-13
10241,3492,117,67,6,8,2025-03-28
