shipment_id,order_id,shipped_date,shipment_status
9849,9849,2025-06-21,In Transit
9850,9850,2025-10-20,In Transit
9851,9851,2025-01-04,Shipped
9852,9852,2025-04-24,In Transit
9853,9853,2026-01-01,Delivered
9854,9854,2025-04-12,Delivered
9855,9855,2025-10-29,In Transit
9856,9856,2025-04-11,Delivered
9857,9857,2025-10-01,In Transit
9858,9858,2025-01-29,In Transit
9859,9859,2025-12-22,Delivered
9860,9860,2025-03-16,Shipped
9861,9861,2025-04-19,Shipped
9862,9862,2025-09-01,Shipped
9863,9863,2025-03-31,In Transit
9864,9864,2025-01-14,Shipped
9865,9865,2025-11-03,Shipped
9866,9866,2025-07-03,Delivered
9867,9867,2025-07-03,Shipped
9868,9868,2025-11-25,Delivered
9869,9869,2025-10-12,In Transit
9870,9870,2025-01-07,Delivered
9871,9871,2025-02-01,Delivered
9872,9872,2025-11-05,Shipped
9873,9873,2025-04-02,In Transit
9874,9874,2025-08-19,In Transit
9875,9875,2025-08-13,Delivered
9876,9876,2025-10-11,Delivered
9877,9877,2025-12-08,In Transit
9878,9878,2025-10-25,Shipped
9879,9879,2025-03-25,In Transit
9880,9880,2025-07-26,Shipped
9881,9881,2025-04-16,Delivered
9882,9882,2025-06-20,Delivered
9883,9883,2025-04-20,Delivered
9884,9884,2025-01-09,Shipped
9885,9885,2025-10-02,Delivered
9886,9886,2025-09-24,In Transit
9887,9887,2025-09-27,In Transit
9888,9888,2025-05-07,Shipped
9889,9889,2025-09-25,Delivered
9890,9890,2025-01-10,In Transit
9891,9891,2025-06-06,Delivered
9892,9892,2025-08-19,Shipped
9893,9893,2025-03-05,In Transit
9894,9894,2026-01-01,Delivered
9895,9895,2025-05-14,Delivered
9896,9896,2025-08-08,In Transit
9897,9897,2025-12-14,Shipped
9898,9898,2025-02-21,In Transit
9899,9899,2025-02-07,Shipped
9900,9900,2025-05-17,Shipped
9901,9901,2026-01-01,In Transit
9902,9902,2025-07-26,In Transit
9903,9903,2025-11-30,In Transit
9904,9904,2025-02-11,Shipped
9905,9905,2025-08-16,Delivered
9906,9906,2025-06-19,Delivered
9907,9907,2025-11-02,Shipped
9908,9908,2025-09-08,Delivered
9909,9909,2025-10-16,Shipped
9910,9910,2025-05-02,In Transit
9911,9911,2025-03-02,Shipped
9912,9912,2025-03-14,Delivered
9913,9913,2025-10-14,Delivered
9914,9914,2025-10-29,Delivered
9915,9915,2025-03-10,In Transit
9916,9916,2025-03-19,Delivered
9917,9917,2025-03-17,Shipped
9918,9918,2025-11-28,Delivered
9919,9919,2025-02-15,Delivered
9920,9920,2025-11-19,In Transit
9921,9921,2025-12-12,Shipped
9922,9922,2025-06-20,Shipped
9923,9923,2025-07-16,Shipped
9924,9924,2025-11-26,Shipped
9925,9925,2025-05-10,In Transit
9926,9926,2025-01-10,Shipped
9927,9927,2025-05-12,In Transit
9928,9928,2025-09-16,Delivered
9929,9929,2025-10-29,Shipped
9930,9930,2025-02-24,Shipped
9931,9931,2025-09-30,Shipped
9932,9932,2025-10-19,In Transit
9933,9933,2025-08-27,Shipped
9934,9934,2025-07-17,Shipped
9935,9935,2025-04-08,Delivered
9936,9936,2025-03-24,Delivered
9937,9937,2025-06-28,Shipped
9938,9938,2025-07-25,Delivered
9939,9939,2025-10-26,In Transit
9940,9940,2025-04-12,In Transit
9941,9941,2025-10-25,Delivered
9942,9942,2025-04-30,Shipped
9943,9943,2025-04-19,Shipped
9944,9944,2025-09-01,Delivered
9945,9945,2025-05-26,Delivered
9946,9946,2025-11-26,Shipped
9947,9947,2025-01-06,In Transit
9948,9948,2025-04-16,Shipped
9949,9949,2025-08-18,In Transit
9950,9950,2025-08-30,Shipped
9951,9951,2025-03-07,Delivered
9952,9952,2025-05-13,Delivered
9953,9953,2025-03-18,Shipped
9954,9954,2025-08-19,Shipped
9955,9955,2025-03-04,Shipped
9956,9956,2025-01-27,Shipped
9957,9957,2025-02-09,In Transit
9958,9958,2025-12-22,In Transit
9959,9959,2025-02-26,Delivered
9960,9960,2025-12-02,In Transit
9961,9961,2025-05-28,In Transit
9962,9962,2025-02-19,Delivered
9963,9963,2025-10-04,Delivered
9964,9964,2025-09-02,Shipped
9965,9965,2025-01-16,Shipped
9966,9966,2025-05-06,Shipped
9967,9967,2025-08-09,Delivered
9968,9968,2025-12-30,Delivered
9969,9969,2025-03-25,Delivered
9970,9970,2025-01-23,Delivered
9971,9971,2025-07-15,In Transit
9972,9972,2025-11-29,Shipped
9973,9973,2025-01-24,In Transit
9974,9974,2025-11-04,Delivered
9975,9975,2025-06-21,Delivered
9976,9976,2025-06-07,Delivered
9977,9977,2025-05-14,Shipped
9978,9978,2025-01-13,In Transit
9979,9979,2025-05-23,In Transit
9980,9980,2025-03-08,In Transit
9981,9981,2025-10-02,Delivered
9982,9982,2025-01-23,Shipped
9983,9983,2025-11-30,In Transit
9984,9984,2025-02-11,Shipped
9985,9985,2025-11-18,Shipped
9986,9986,2025-04-15,In Transit
9987,9987,2025-11-08,In Transit
9988,9988,2025-04-04,Shipped
9989,9989,2025-06-27,In Transit
9990,9990,2025-05-01,Delivered
9991,9991,2025-06-15,Shipped
9992,9992,2025-04-16,Delivered
9993,9993,2025-07-03,Delivered
9994,9994,2025-03-15,In Transit
9995,9995,2025-07-26,Shipped
9996,9996,2025-04-23,In Transit
9997,9997,2025-08-13,Shipped
9998,9998,2025-02-27,Delivered
9999,9999,2025-10-23,Shipped
10000,10000,2025-05-16,Delivered
10001,10001,2025-09-20,Shipped
10002,10002,2025-07-05,Delivered
10003,10003,2025-02-04,In Transit
10004,10004,2025-02-25,In Transit
10005,10005,2025-06-23,In Transit
10006,10006,2025-12-01,Delivered
10007,10007,2025-06-21,Delivered
10008,10008,2025-05-02,Shipped
10009,10009,2025-01-14,Delivered
10010,10010,2025-12-03,Shipped
10011,10011,2025-07-15,Shipped
10012,10012,2025-02-28,Delivered
10013,10013,2025-08-16,Shipped
10014,10014,2025-03-03,In Transit
10015,10015,2025-11-29,In Transit
10016,10016,2025-02-04,Delivered
10017,10017,2025-01-18,Delivered
10018,10018,2025-04-26,Delivered
10019,10019,2025-08-31,Delivered
10020,10020,2025-12-16,Shipped
10021,10021,2025-07-29,Delivered
10022,10022,2025-11-03,In Transit
10023,10023,2025-06-29,Delivered
10024,10024,2025-08-19,Delivered
10025,10025,2025-09-15,Shipped
10026,10026,2025-02-16,Delivered
10027,10027,2025-06-01,Shipped
10028,10028,2025-06-20,Shipped
10029,10029,2025-12-04,Delivered
10030,10030,2025-11-10,Delivered
10031,10031,2025-08-13,Shipped
10032,10032,2025-09-03,Delivered
10033,10033,2025-12-14,Delivered
10034,10034,2025-07-30,Shipped
10035,10035,2025-01-29,Shipped
10036,10036,2025-06-27,Delivered
10037,10037,2025-02-24,Delivered
10038,10038,2025-04-26,In Transit
10039,10039,2025-05-10,Delivered
10040,10040,2025-08-01,In Transit
10041,10041,2025-11-21,In Transit
10042,10042,2025-09-24,In Transit
10043,10043,2025-11-18,Delivered
10044,10044,2025-06-07,Delivered
10045,10045,2025-09-07,Shipped
10046,10046,2025-11-27,In Transit
10047,10047,2025-04-10,Shipped
10048,10048,2025-09-16,In Transit
10049,10049,2025-02-03,Delivered
10050,10050,2025-03-18,Shipped
10051,10051,2025-12-07,Shipped
10052,10052,2025-04-20,In Transit
10053,10053,2025-06-11,Delivered
10054,10054,2025-04-24,Delivered
10055,10055,2025-05-29,Shipped
10056,10056,2025-01-05,Shipped
10057,10057,2025-05-25,Delivered
10058,10058,2025-05-06,Shipped
10059,10059,2025-04-21,In Transit
10060,10060,2025-04-27,Shipped
10061,10061,2025-09-12,Delivered
10062,10062,2025-11-17,Shipped
10063,10063,2025-03-24,Delivered
10064,10064,2025-11-07,Shipped
10065,10065,2025-08-22,Shipped
10066,10066,2025-06-11,In Transit
10067,10067,2025-08-15,In Transit
10068,10068,2025-05-04,In Transit
10069,10069,2025-03-13,Delivered
10070,10070,2025-03-12,Delivered
10071,10071,2025-09-10,In Transit
10072,10072,2025-05-22,Shipped
10073,10073,2025-06-07,In Transit
10074,10074,2025-06-19,In Transit
10075,10075,2025-02-22,In Transit
10076,10076,2025-07-16,Delivered
10077,10077,2025-08-10,Shipped
10078,10078,2025-12-05,Shipped
10079,10079,2025-11-01,Delivered
10080,10080,2025-12-16,In Transit
10081,10081,2025-09-03,In Transit
10082,10082,2025-10-10,In Transit
10083,10083,2025-07-05,Delivered
10084,10084,2025-01-07,Delivered
10085,10085,2025-05-18,In Transit
10086,10086,2025-04-10,Shipped
10087,10087,2025-03-14,In Transit
10088,10088,2025-04-01,Delivered
10089,10089,2025-01-18,Shipped
10090,10090,2025-03-04,Shipped
10091,10091,2025-05-20,Shipped
10092,10092,2025-04-07,Delivered
10093,10093,2025-07-18,In Transit
10094,10094,2025-12-17,Shipped
10095,10095,2025-04-02,Delivered
10096,10096,2025-07-03,Shipped
10097,10097,2025-03-06,Delivered
10098,10098,2025-07-15,Delivered
10099,10099,2025-05-31,Shipped
10100,10100,2025-04-19,Delivered
10101,10101,2025-05-16,Shipped
10102,10102,2025-12-14,Shipped
10103,10103,2025-09-09,In Transit
10104,10104,2025-01-29,Delivered
10105,10105,2025-08-02,Delivered
10106,10106,2025-01-23,In Transit
10107,10107,2025-11-29,Shipped
10108,10108,2025-04-12,In Transit
10109,10109,2025-08-10,Shipped
10110,10110,2025-01-24,Delivered
10111,10111,2025-08-05,Delivered
10112,10112,2025-05-27,Delivered
10113,10113,2025-01-29,Delivered
10114,10114,2025-08-29,Delivered
10115,10115,2025-08-30,In Transit
10116,10116,2025-05-05,Delivered
10117,10117,2025-03-14,Delivered
10118,10118,2025-10-17,Delivered
10119,10119,2025-01-18,Shipped
10120,10120,2025-05-03,Delivered
10121,10121,2025-11-08,Shipped
10122,10122,2025-08-17,Delivered
10123,10123,2025-04-18,In Transit
10124,10124,2025-10-09,In Transit
10125,10125,2025-05-07,In Transit
10126,10126,2025-01-05,Delivered
10127,10127,2025-05-30,Shipped
10128,10128,2025-02-25,Delivered
10129,10129,2025-10-02,Shipped
10130,10130,2025-12-15,In Transit
10131,10131,2025-06-19,In Transit
10132,10132,2025-05-13,Shipped
10133,10133,2026-01-01,In Transit
10134,10134,2025-07-12,Shipped
10135,10135,2025-05-03,Delivered
10136,10136,2025-06-23,In Transit
10137,10137,2025-03-31,Delivered
10138,10138,2025-12-11,In Transit
10139,10139,2025-10-26,Delivered
10140,10140,2025-06-15,Delivered
10141,10141,2025-03-24,In Transit
10142,10142,2025-11-12,Shipped
10143,10143,2025-08-17,Shipped
10144,10144,2025-03-10,Shipped
10145,10145,2025-12-24,Delivered
10146,10146,2025-10-23,Shipped
10147,10147,2025-02-13,Shipped
10148,10148,2025-03-18,In Transit
10149,10149,2025-02-07,Shipped
10150,10150,2025-08-18,Shipped
10151,10151,2025-02-22,Delivered
10152,10152,2025-02-28,Shipped
10153,10153,2025-11-19,In Transit
10154,10154,2025-06-19,Delivered
10155,10155,2025-03-09,Shipped
10156,10156,2025-04-06,Shipped
10157,10157,2025-05-25,Shipped
10158,10158,2025-03-12,Shipped
10159,10159,2025-03-16,In Transit
10160,10160,2025-08-27,In Transit
10161,10161,2025-02-13,In Transit
10162,10162,2025-08-13,Delivered
10163,10163,2025-11-09,Shipped
10164,10164,2025-11-21,In Transit
10165,10165,2025-11-03,Delivered
10166,10166,2025-12-23,Shipped
10167,10167,2025-09-28,In Transit
10168,10168,2025-02-16,Shipped
10169,10169,2025-02-22,Delivered
10170,10170,2025-03-16,Delivered
10171,10171,2025-05-01,Delivered
10172,10172,2025-06-27,Shipped
10173,10173,2025-10-01,Shipped
10174,10174,2025-12-30,In Transit
10175,10175,2025-01-17,In Transit
10176,10176,2025-03-30,Shipped
10177,10177,2025-08-05,In Transit
10178,10178,2025-06-29,Delivered
10179,10179,2025-10-18,Delivered
10180,10180,2025-08-26,In Transit
10181,10181,2025-01-31,Shipped
10182,10182,2025-07-05,In Transit
10183,10183,2025-03-16,Delivered
10184,10184,2025-11-26,In Transit
10185,10185,2025-07-29,Delivered
10186,10186,2025-03-01,In Transit
10187,10187,2025-05-21,Delivered
10188,10188,2025-04-11,In Transit
10189,10189,2025-08-25,Delivered
10190,10190,2025-07-29,Delivered
10191,10191,2025-12-05,Shipped
10192,10192,2025-07-16,Shipped
10193,10193,2025-12-25,Shipped
10194,10194,2025-12-13,In Transit
10195,10195,2025-09-08,Delivered
10196,10196,2025-09-15,Delivered
10197,10197,2025-04-01,Delivered
10198,10198,2025-03-04,Delivered
10199,10199,2025-12-31,Shipped
10200,10200,2025-12-04,In Transit
10201,10201,2025-04-14,Delivered
10202,10202,2025-01-16,In Transit
10203,10203,2025-04-26,Delivered
10204,10204,2025-09-04,Shipped
10205,10205,2025-09-22,Shipped
10206,10206,2025-05-17,In Transit
10207,10207,2025-07-13,Shipped
10208,10208,2025-06-23,Shipped
10209,10209,2025-03-03,Delivered
10210,10210,2025-05-18,In Transit
10211,10211,2025-11-24,Shipped
10212,10212,2025-07-14,Delivered
10213,10213,2025-03-20,Delivered
10214,10214,2025-01-28,In Transit
10215,10215,2025-04-23,Delivered
10216,10216,2025-10-12,Delivered
10217,10217,2025-11-08,Delivered
10218,10218,2025-11-29,Delivered
10219,10219,2025-02-02,In Transit
10220,10220,2025-12-03,In Transit
10221,10221,2025-04-02,Delivered
10222,10222,2025-03-18,In Transit
10223,10223,2025-10-30,In Transit
10224,10224,2025-09-25,Delivered
10225,10225,2025-05-21,Shipped
10226,10226,2025-11-11,Shipped
10227,10227,2026-01-04,Delivered
10228,10228,2025-10-15,Shipped
10229,10229,2025-02-27,In Transit
10230,10230,2025-06-04,Shipped
10231,10231,2025-06-01,Delivered
10232,10232,2025-07-30,Shipped
10233,10233,2025-10-23,Shipped
10234,10234,2025-03-27,In Transit
10235,10235,2025-10-29,Shipped
10236,10236,2025-02-14,Shipped
10237,10237,2025-07-19,Delivered
10238,10238,2025-08-11,In Transit
10239,10239,2025-01-27,Shipped
10240,10240,2025-05-14,Shipped
10241,10241,2025-03-29,In Transit
10242,10242,2025-01-15,In Transit
10243,10243,2025-04-05,In Transit
10244,10244,2025-09-06,Shipped
10245,10245,2025-10-22,In Transit
10246,10246,2025-06-30,In Transit
10247,10247,2025-10-17,Shipped
10248,10248,2025-07-01,In Transit
10249,10249,2025-07-04,In Transit
10250,10250,2025-03-28,In Transit
10251,10251,2025-10-13,In Transit
10252,10252,2025-05-29,In Transit
10253,10253,2025-09-20,Delivered
10254,10254,2025-06-15,Delivered
10255,10255,2025-05-30,In Transit
10256,10256,2025-04-25,In Transit
10257,10257,2025-12-19,Shipped
10258,10258,2025-06-22,Delivered
10259,10259,2025-07-05,Shipped
10260,10260,2025-01-10,In Transit
10261,10261,2025-01-11,In Transit
10262,10262,2025-10-11,In Transit
10263,10263,2025-05-11,In Transit
10264,10264,2025-08-24,Shipped
10265,10265,2025-02-28,Delivered
10266,10266,2025-02-11,Delivered
10267,10267,2025-09-03,Shipped
10268,10268,2025-11-24,In Transit
10269,10269,2025-02-10,In Transit
10270,10270,2025-04-03,Shipped
10271,10271,2025-05-10,In Transit
10272,10272,2025-06-15,In Transit
10273,10273,2025-01-08,Shipped
10274,10274,2025-02-12,In Transit
10275,10275,2025-02-12,Shipped
10276,10276,2025-08-18,Delivered
10277,10277,2025-03-27,In Transit
10278,10278,2025-04-27,Shipped
10279,10279,2025-01-31,In Transit
10280,10280,2025-04-24,Shipped
10281,10281,2025-01-18,In Transit
10282,10282,2025-04-25,Delivered
10283,10283,2025-12-20,Shipped
10284,10284,2025-08-31,Delivered
10285,10285,2025-09-14,In Transit
10286,10286,2025-04-29,Delivered
10287,10287,2025-09-30,In Transit
10288,10288,2025-08-09,In Transit
10289,10289,2025-03-16,Shipped
10290,10290,2025-04-07,In Transit
10291,10291,2025-06-29,Delivered
10292,10292,2025-09-11,In Transit
10293,10293,2025-04-01,Shipped
10294,10294,2025-05-07,In Transit
10295,10295,2025-04-03,Shipped
10296,10296,2025-02-28,Shipped
10297,10297,2025-09-03,Delivered
10298,10298,2025-03-25,In Transit
10299,10299,2025-10-05,Shipped
10300,10300,2025-08-15,Delivered
10301,10301,2025-05-09,In Transit
10302,10302,2025-10-17,Shipped
10303,10303,2025-10-07,Shipped
10304,10304,2025-06-08,Delivered
10305,10305,2025-04-25,Shipped
10306,10306,2025-07-29,In Transit
10307,10307,2025-06-21,Delivered
10308,10308,2025-05-01,Shipped
10309,10309,2025-03-27,In Transit
10310,10310,2025-07-30,Delivered
10311,10311,2025-09-19,In Transit
10312,10312,2025-04-17,Shipped
10313,10313,2025-04-30,Delivered
10314,10314,2025-05-12,In Transit
10315,10315,2025-05-08,In Transit
10316,10316,2025-08-12,Delivered
10317,10317,2025-10-09,Shipped
10318,10318,2025-07-11,Shipped
10319,10319,2025-12-22,Delivered
10320,10320,2025-10-08,Shipped
10321,10321,2025-11-20,In Transit
10322,10322,2025-10-22,In Transit
10323,10323,2025-03-18,In Transit
10324,10324,2025-07-26,Shipped
10325,10325,2025-11-09,In Transit
10326,10326,2025-09-08,Delivered
10327,10327,2025-09-06,In Transit
10328,10328,2025-03-17,Delivered
10329,10329,2025-04-17,In Transit
10330,10330,2025-04-30,Delivered
10331,10331,2025-07-20,Delivered
10332,10332,2025-10-09,Shipped
10333,10333,2026-01-01,Shipped
10334,10334,2025-07-29,Shipped
10335,10335,2025-11-10,Delivered
10336,10336,2025-08-26,Shipped
10337,10337,2025-10-19,In Transit
10338,10338,2025-01-16,Shipped
10339,10339,2025-12-19,In Transit
10340,10340,2025-10-28,In Transit
10341,10341,2025-05-21,Delivered
10342,10342,2025-01-20,In Transit
10343,10343,2025-12-06,Delivered
10344,10344,2025-02-14,Delivered
10345,10345,2025-12-08,Delivered
10346,10346,2025-08-11,Delivered
10347,10347,2025-06-07,Shipped
10348,10348,2025-11-08,In Transit
10349,10349,2025-06-27,In Transit
10350,10350,2025-12-29,Shipped
10351,10351,2025-09-07,In Transit
10352,10352,2025-01-17,Delivered
10353,10353,2025-10-08,Shipped
10354,10354,2025-06-08,Delivered
10355,10355,2025-11-15,Delivered
10356,10356,2025-12-06,Shipped
10357,10357,2025-05-12,Shipped
10358,10358,2025-05-28,Delivered
10359,10359,2025-03-18,In Transit
10360,10360,2025-11-24,In Transit
10361,10361,2025-07-08,Delivered
10362,10362,2025-11-08,Shipped
10363,10363,2025-06-05,In Transit
10364,10364,2025-03-08,Shipped
10365,10365,2025-11-23,In Transit
10366,10366,2025-07-03,Shipped
10367,10367,2025-03-21,In Transit
10368,10368,2025-07-23,Delivered
10369,10369,2025-08-26,In Transit
10370,10370,2025-11-09,Delivered
10371,10371,2025-04-05,In Transit
10372,10372,2025-05-21,Shipped
10373,10373,2025-06-06,In Transit
10374,10374,2025-06-10,In Transit
10375,10375,2025-02-08,Shipped
10376,10376,2025-04-13,In Transit
10377,10377,2025-01-14,Delivered
10378,10378,2025-03-21,In Transit
10379,10379,2025-07-09,In Transit
10380,10380,2025-04-29,In Transit
10381,10381,2025-10-12,In Transit
10382,10382,2025-02-04,Delivered
10383,10383,2025-09-12,Shipped
10384,10384,2025-09-03,In Transit
10385,10385,2025-05-19,In Transit
10386,10386,2025-04-01,In Transit
10387,10387,2025-04-03,In Transit
10388,10388,2025-07-07,Delivered
10389,10389,2025-11-18,In Transit
10390,10390,2025-10-21,Delivered
10391,10391,2025-12-13,Shipped
10392,10392,2025-01-19,In Transit
10393,10393,2025-08-15,Delivered
10394,10394,2025-01-10,Shipped
10395,10395,2025-10-21,Delivered
10396,10396,2025-05-10,In Transit
10397,10397,2025-02-09,Delivered
10398,10398,2025-08-02,In Transit
10399,10399,2025-04-27,In Transit
10400,10400,2025-07-26,Shipped
10401,10401,2025-02-09,In Transit
10402,10402,2025-07-15,Delivered
10403,10403,2025-12-19,In Transit
10404,10404,2025-01-20,Shipped
10405,10405,2025-02-06,Delivered
10406,10406,2025-03-23,In Transit
10407,10407,2025-07-08,Shipped
10408,10408,2025-08-03,In Transit
10409,10409,2025-02-03,Shipped
10410,10410,2025-08-05,In Transit
10411,10411,2025-01-30,In Transit
10412,10412,2025-01-12,Delivered
10413,10413,2025-04-01,Delivered
10414,10414,2025-10-27,In Transit
10415,10415,2025-02-01,Shipped
10416,10416,2025-07-08,Delivered
10417,10417,2025-07-11,Shipped
10418,10418,2025-06-25,In Transit
10419,10419,2025-05-01,Delivered
10420,10420,2025-03-26,Delivered
10421,10421,2025-05-06,In Transit
10422,10422,2025-04-19,In Transit
10423,10423,2025-08-09,In Transit
10424,10424,2025-11-14,Shipped
10425,10425,2025-11-12,Shipped
10426,10426,2025-05-01,In Transit
10427,10427,2025-05-02,In Transit
10428,10428,2025-04-04,Delivered
10429,10429,2025-04-17,Shipped
10430,10430,2025-11-23,In Transit
10431,10431,2025-07-28,Shipped
10432,10432,2025-08-13,Shipped
10433,10433,2025-01-25,Shipped
10434,10434,2025-08-15,Shipped
10435,10435,2025-01-28,Shipped
10436,10436,2025-10-20,In Transit
10437,10437,2025-09-13,In Transit
10438,10438,2025-08-26,Delivered
10439,10439,2025-12-11,In Transit
10440,10440,2025-03-24,Shipped
10441,10441,2025-04-05,Shipped
10442,10442,2025-05-07,Delivered
10443,10443,2025-01-15,In Transit
10444,10444,2025-06-04,Shipped
10445,10445,2025-06-10,Shipped
10446,10446,2025-12-02,In Transit
10447,10447,2025-06-03,Shipped
10448,10448,2025-02-28,In Transit
10449,10449,2025-09-17,Shipped
10450,10450,2025-03-26,In Transit
10451,10451,2025-09-02,Delivered
10452,10452,2025-12-09,Shipped
10453,10453,2025-01-24,Delivered
10454,10454,2025-03-06,Delivered
10455,10455,2025-12-31,Delivered
10456,10456,2025-05-04,In Transit
10457,10457,2025-09-05,In Transit
10458,10458,2025-10-16,Shipped
10459,10459,2025-02-13,Shipped
10460,10460,2025-04-12,In Transit
10461,10461,2025-04-19,Shipped
10462,10462,2025-01-19,Delivered
10463,10463,2025-02-18,Delivered
10464,10464,2025-12-01,Delivered
